,_id,Id,Date,League,Season,Round,Home,Away,FT_Goals_H,FT_Goals_A,Total_Goals_FT,Pontos_H,Pontos_A,FT_Result,Over25_FT,Under25_FT,Home_Win,Away_Win,Draw,BTTS,BTTS_NO,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_BTTS_Yes,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_No
4339,64bc1517339a142e122a9cf5,zgVYtwSH,15/04/2023,JAPÃO - LIGA J1,2023,RODADA 8,Urawa,Sapporo,4,1,5,3,0,H,1,0,1,0,0,1,0,"2,1","3,5","3,5","1,62","1,75","2,05","2,2"
4340,64bc1517339a142e122a9cf6,nXbiaKsn,15/04/2023,JAPÃO - LIGA J1,2023,RODADA 8,Kashima,Kobe,1,5,6,0,3,A,1,0,0,1,0,1,0,"2,38","3,2","3,2","1,95","2,3","1,6","1,8"
4341,64bc1517339a142e122a9cf7,St7acbCb,15/04/2023,JAPÃO - LIGA J1,2023,RODADA 8,Kyoto,G-Osaka,2,1,3,3,0,H,1,0,1,0,0,1,0,"3,5","3,25","2,2","1,8","2,05","1,75","1,95"
4342,64bc1517339a142e122a9cf8,Ueldbvch,15/04/2023,JAPÃO - LIGA J1,2023,RODADA 8,Tokyo,C-Osaka,1,2,3,0,3,A,1,0,0,1,0,1,0,"2,45","3,25","3,0","1,91","2,15","1,67","1,91"
4343,64bc1517339a142e122a9cf9,25nghumU,15/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,Elfsborg,Brommapojkarna,5,0,5,3,0,H,1,0,1,0,0,0,1,"1,36","5,0","8,0","1,7","1,44","2,7","2,05"
4344,64bc1517339a142e122a9cfa,vRwLmaeo,15/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,Hacken,Kalmar,1,3,4,0,3,A,1,0,0,1,0,1,0,"1,62","4,2","4,75","1,75","1,7","2,1","2,0"
4345,64bc1517339a142e122a9cfb,0rsNyxNT,15/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Viking,Lilleström,2,0,2,3,0,H,0,1,1,0,0,0,1,"2,25","3,3","3,3","1,7","1,9","1,95","2,05"
4346,64bc1517339a142e122a9cfc,I7BDL60t,15/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,América-MG,Fluminense,0,3,3,0,3,A,1,0,0,1,0,0,1,"2,5","3,25","2,88","1,8","2,08","1,73","1,95"
4347,64bc1517339a142e122a9cfd,pd4sJDvr,15/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Palmeiras,Cuiabá,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,4","5,0","7,0","2,05","1,75","2,05","1,7"
4348,64bc1517339a142e122a9cfe,MaSfME3p,15/04/2023,BRASIL - SÉRIE B,2023,RODADA 1,Vila Nova,Novorizontino,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,23","3,17","3,27","2,28","2,65","1,45","1,59"
4349,64bc1517339a142e122a9cff,SdJpqxBc,15/04/2023,BRASIL - SÉRIE B,2023,RODADA 1,Mirassol,Chapecoense,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,23","3,08","3,38","2,11","2,48","1,5","1,68"
4350,64bc1517339a142e122a9d00,MeCgsGuA,15/04/2023,BRASIL - SÉRIE B,2023,RODADA 1,Sampaio Corrêa,Atlético-GO,3,3,6,1,1,D,1,0,0,0,1,1,0,"2,57","2,94","2,94","2,02","2,48","1,5","1,74"
4351,64bc1517339a142e122a9d01,GIBctzeG,15/04/2023,BRASIL - SÉRIE B,2023,RODADA 1,Juventude,Botafogo-SP,1,2,3,0,3,A,1,0,0,1,0,1,0,"1,91","3,25","4,19","2,09","2,34","1,56","1,7"
4352,64bc1517339a142e122a9d02,Sv02EkgD,15/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Athletico-PR,Goiás,2,0,2,3,0,H,0,1,1,0,0,0,1,"1,6","3,6","6,5","2,25","2,35","1,57","1,57"
4353,64bc1517339a142e122a9d03,vFRENgWQ,15/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Botafogo,São Paulo,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,38","3,2","3,1","2,0","2,35","1,57","1,75"
4354,64bc1517339a142e122a9d04,trlpwZVD,15/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Fortaleza,Internacional,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,91","3,6","4,0","1,95","2,08","1,73","1,8"
4355,64bc1517339a142e122a9d05,hM7kHi9f,15/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Red Bull Bragantino,Bahia,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,85","3,75","4,2","1,91","2,0","1,85","1,91"
4356,64bc1517339a142e122a9d06,WC6gGBO0,15/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Atlético-MG,Vasco,1,2,3,0,3,A,1,0,0,1,0,1,0,"1,8","3,5","4,75","1,95","2,05","1,75","1,8"
4357,64bc1517339a142e122a9d07,dO1pDztf,15/05/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 8,AIK Stockholm,Göteborg,2,2,4,1,1,D,1,0,0,0,1,1,0,"1,7","3,6","5,25","2,05","2,15","1,67","1,7"
4358,64bc1517339a142e122a9d08,vewulCzf,15/05/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Operário,São José,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,54","3,58","7,17","2,28","2,21","1,67","1,59"
4359,64bc1517339a142e122a9d09,2VHles3B,16/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,AIK Stockholm,Hammarby,2,0,2,3,0,H,0,1,1,0,0,0,1,"2,75","3,25","2,6","1,95","2,3","1,6","1,8"
4360,64bc1517339a142e122a9d0a,8rmkgLXN,16/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,Norrkoping,Värnamo,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,7","3,75","5,0","1,8","1,88","1,98","1,95"
4361,64bc1517339a142e122a9d0b,0jRbLYIj,16/04/2023,BRASIL - SÉRIE B,2023,RODADA 1,Criciúma,Tombense,2,0,2,3,0,H,0,1,1,0,0,0,1,"1,55","3,94","5,91","2,5","2,31","1,57","1,5"
4362,64bc1517339a142e122a9d0c,2iTlXeVp,16/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Bodo/Glimt,Stabaek,4,0,4,3,0,H,1,0,1,0,0,0,1,"1,33","6,5","6,5","1,8","1,48","2,6","1,95"
4363,64bc1517339a142e122a9d0d,j7MWeu8o,16/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Haugesund,Ham-Kam,3,2,5,3,0,H,1,0,1,0,0,1,0,"2,05","3,4","3,75","1,91","2,15","1,67","1,91"
4364,64bc1517339a142e122a9d0e,UcLzeaNi,16/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Molde,Rosenborg,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,44","5,0","7,0","1,75","1,57","2,35","2,0"
4365,64bc1517339a142e122a9d0f,CMAufJxb,16/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Odd Grenland,Brann,2,0,2,3,0,H,0,1,1,0,0,0,1,"4,5","4,0","1,7","1,67","1,65","2,2","2,1"
4366,64bc1517339a142e122a9d10,QPEqgwh4,16/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Sandefjord,Tromsö,0,0,0,1,1,D,0,1,0,0,1,0,1,"3,0","3,3","2,38","1,8","2,1","1,7","1,95"
4367,64bc1517339a142e122a9d11,KnEmhc7A,16/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Strömsgodset,Aalesund,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,1","3,3","3,6","1,67","1,83","2,02","2,1"
4368,64bc1517339a142e122a9d12,ra41diao,16/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,Halmstad,Djurgarden,2,0,2,3,0,H,0,1,1,0,0,0,1,"3,5","3,5","2,05","1,8","2,05","1,8","1,95"
4369,64bc1517339a142e122a9d13,Mk35eBEi,16/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,Mjallby,Degerfors,2,0,2,3,0,H,0,1,1,0,0,0,1,"1,8","3,6","4,5","1,8","1,98","1,88","1,95"
4370,64bc1517339a142e122a9d14,bwDiiHMG,16/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 2,Vålerenga,Sarpsborg 08,0,2,2,0,3,A,0,1,0,1,0,0,1,"2,0","3,75","3,5","1,57","1,67","2,15","2,25"
4371,64bc1517339a142e122a9d15,f9A1ufAM,16/04/2023,BRASIL - SÉRIE B,2023,RODADA 1,Londrina,ABC,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,17","3,06","3,55","2,28","2,65","1,45","1,59"
4372,64bc1517339a142e122a9d16,On3oIXgl,16/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Corinthians,Cruzeiro,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,75","3,4","5,25","2,1","2,35","1,57","1,67"
4373,64bc1517339a142e122a9d17,SvOAOZGK,16/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Flamengo,Coritiba,3,0,3,3,0,H,1,0,1,0,0,0,1,"1,4","4,5","8,5","1,95","1,7","2,1","1,8"
4374,64bc1517339a142e122a9d18,AL8krdQ3,16/04/2023,BRASIL - SÉRIE B,2023,RODADA 1,Vitória,Ponte Preta,3,0,3,3,0,H,1,0,1,0,0,0,1,"2,47","3,17","2,87","2,05","2,26","1,59","1,72"
4375,64bc1517339a142e122a9d19,EydbFVw7,16/04/2023,BRASIL - SÉRIE A,2023,RODADA 1,Grêmio,Santos,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,75","3,5","5,0","2,1","2,3","1,6","1,67"
4376,64bc1517339a142e122a9d1a,8AcT9MYC,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Aalesund,Molde,3,1,4,3,0,H,1,0,1,0,0,1,0,"5,0","3,6","1,67","1,95","2,02","1,82","1,8"
4377,64bc1517339a142e122a9d1b,MD1X8tlJ,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Brann,Stabaek,4,1,5,3,0,H,1,0,1,0,0,1,0,"1,33","5,0","11,0","1,91","1,57","2,35","1,91"
4378,64bc1517339a142e122a9d1c,zHkFXPQJ,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Lilleström,Sarpsborg 08,1,2,3,0,3,A,1,0,0,1,0,1,0,"2,2","3,6","3,1","1,62","1,7","2,1","2,2"
4379,64bc1517339a142e122a9d1d,E7lJWqtQ,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Rosenborg,Haugesund,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,73","3,4","5,5","2,0","2,15","1,67","1,75"
4380,64bc1517339a142e122a9d1e,IygvS3ls,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Strömsgodset,Sandefjord,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,75","3,75","4,5","1,57","1,6","2,3","2,25"
4381,64bc1517339a142e122a9d1f,dSirRN3m,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Tromsö,Bodo/Glimt,2,3,5,0,3,A,1,0,0,1,0,1,0,"5,0","4,0","1,62","1,91","1,85","2,0","1,91"
4382,64bc1517339a142e122a9d20,4hejP1Ya,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Vålerenga,Ham-Kam,3,0,3,3,0,H,1,0,1,0,0,0,1,"1,73","4,0","4,5","1,75","1,75","2,05","2,0"
4383,64bc1517339a142e122a9d21,jkinQsJg,16/05/2023,NORUEGA - ELITESERIEN,2023,RODADA 7,Viking,Odd Grenland,3,2,5,3,0,H,1,0,1,0,0,1,0,"1,62","4,2","5,0","1,67","1,62","2,25","2,1"
4384,64bc1517339a142e122a9d22,Q7kS6zgT,17/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Kawasaki,Yokohama M.,1,2,3,0,3,A,1,0,0,1,0,1,0,"2,75","3,4","2,55","1,57","1,7","2,1","2,25"
4385,64bc1517339a142e122a9d23,jP79fVTc,17/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,Varberg,Sirius,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,6","3,3","2,15","1,95","2,15","1,67","1,8"
4386,64bc1517339a142e122a9d24,Uilof1IH,17/04/2023,SUÉCIA - ALLSVENSKAN,2023,RODADA 3,Göteborg,Malmö FF,0,1,1,0,3,A,0,1,0,1,0,0,1,"4,75","3,75","1,73","1,75","1,83","2,02","2,0"
4387,64bc1517339a142e122a9d25,zwg16EiE,17/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,AE Altos,Amazonas,2,3,5,0,3,A,1,0,0,1,0,1,0,"2,45","3,09","2,97","2,02","2,31","1,57","1,74"
4388,64bc1517339a142e122a9d26,nHC6pXUf,17/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,América-RN,Confiança,0,1,1,0,3,A,0,1,0,1,0,0,1,"1,71","3,53","4,93","2,38","2,4","1,54","1,54"
4389,64bc1517339a142e122a9d27,Q7BAqip1,17/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Pouso Alegre,Remo,0,2,2,0,3,A,0,1,0,1,0,0,1,"2,32","2,99","3,3","2,28","2,65","1,45","1,59"
4390,64bc1517339a142e122a9d28,UwBZm6ym,17/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Brusque,Figueirense,0,1,1,0,3,A,0,1,0,1,0,0,1,"1,89","3,18","4,45","2,25","2,65","1,45","1,6"
4391,64bc1517339a142e122a9d29,j3xlOyO3,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,C-Osaka,Albirex Niigata,2,2,4,1,1,D,1,0,0,0,1,1,0,"1,85","3,4","4,5","1,91","2,15","1,67","1,91"
4392,64bc1517339a142e122a9d2a,CIQdMFhG,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Hiroshima,Sapporo,0,0,0,1,1,D,0,1,0,0,1,0,1,"1,8","3,75","4,33","1,7","1,75","2,05","2,05"
4393,64bc1517339a142e122a9d2b,UgyhNewA,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Kobe,Fukuoka,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,3","3,0","3,5","2,2","2,7","1,44","1,62"
4394,64bc1517339a142e122a9d2c,MTXqPH8c,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Kyoto,Kashima,0,2,2,0,3,A,0,1,0,1,0,0,1,"3,4","3,3","2,2","1,91","2,1","1,7","1,91"
4395,64bc1517339a142e122a9d2d,tYfc1EGj,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Tokyo,Urawa,2,0,2,3,0,H,0,1,1,0,0,0,1,"3,0","3,2","2,4","1,91","2,15","1,67","1,91"
4396,64bc1517339a142e122a9d2e,rwZuQcgi,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Yokohama FC,Nagoya,0,1,1,0,3,A,0,1,0,1,0,0,1,"4,33","3,3","1,95","2,1","2,35","1,57","1,67"
4397,64bc1517339a142e122a9d2f,rmxf2f1p,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Kashiwa,G-Osaka,2,2,4,1,1,D,1,0,0,0,1,1,0,"2,2","3,3","3,4","1,75","2,0","1,85","2,0"
4398,64bc1517339a142e122a9d30,OfgQ4mNr,18/02/2023,JAPÃO - LIGA J1,2023,RODADA 1,Sagan Tosu,Shonan,1,5,6,0,3,A,1,0,0,1,0,1,0,"3,0","3,1","2,6","2,0","2,4","1,53","1,75"
4399,64bc1517339a142e122a9d31,zXcPvg02,18/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Nagoya,Tokyo,0,0,0,1,1,D,0,1,0,0,1,0,1,"2,3","3,1","3,4","2,1","2,6","1,48","1,67"
4400,64bc1517339a142e122a9d32,dnSrW0d2,18/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Yokohama FC,Kyoto,1,4,5,0,3,A,1,0,0,1,0,1,0,"3,0","3,2","2,45","1,8","2,08","1,73","1,95"
4401,64bc1517339a142e122a9d33,IeTvXtsd,18/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Yokohama M.,Kashima,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,15","3,6","3,25","1,57","1,65","2,2","2,25"
4402,64bc1517339a142e122a9d34,8pdXxXUE,18/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,G-Osaka,Sapporo,2,2,4,1,1,D,1,0,0,0,1,1,0,"3,1","3,6","2,2","1,7","1,9","1,95","2,05"
4403,64bc1517339a142e122a9d35,Mm0yxipL,18/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Sagan Tosu,Kobe,0,1,1,0,3,A,0,1,0,1,0,0,1,"3,3","3,2","2,3","1,91","2,2","1,65","1,91"
4404,64bc1517339a142e122a9d36,ENdTwDF8,18/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Urawa,Albirex Niigata,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,8","3,6","4,5","1,91","2,0","1,85","1,91"
4405,64bc1517339a142e122a9d37,4CktyBaR,18/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Kawasaki,C-Osaka,0,0,0,1,1,D,0,1,0,0,1,0,1,"2,25","3,4","3,2","1,75","1,95","1,9","2,0"
4406,64bc1517339a142e122a9d38,nFLUlnMt,18/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Manaus,São José,1,4,5,0,3,A,1,0,0,1,0,1,0,"2,14","3,17","3,48","2,11","2,4","1,54","1,68"
4407,64bc1517339a142e122a9d39,zwXVjZiR,18/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Ypiranga,Operário,0,2,2,0,3,A,0,1,0,1,0,0,1,"1,92","3,38","3,95","2,21","2,4","1,54","1,62"
4408,64bc1517339a142e122a9d3a,AuXWfZ99,18/06/2023,BRASIL - SÉRIE B,2023,RODADA 2,Sport,Vila Nova,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,62","3,57","5,8","2,14","2,18","1,64","1,66"
4409,64bc1517339a142e122a9d3b,tK9bng0r,18/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Paysandu,Floresta EC,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,94","3,35","3,93","2,5","2,82","1,4","1,5"
4410,64bc1517339a142e122a9d3c,0djBVlNl,19/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Fukuoka,Shonan,2,1,3,3,0,H,1,0,1,0,0,1,0,"3,0","3,0","2,6","2,25","2,88","1,4","1,57"
4411,64bc1517339a142e122a9d3d,6Ly8WU7r,19/03/2023,JAPÃO - LIGA J1,2023,RODADA 5,Hiroshima,Kashiwa,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,55","4,2","6,0","2,0","2,0","1,85","1,75"
4412,64bc1517339a142e122a9d3e,Uqt2t08b,19/04/2023,NORUEGA - ELITESERIEN,2023,RODADA 1,Lilleström,Strömsgodset,4,3,7,3,0,H,1,0,1,0,0,1,0,"1,6","4,33","5,0","1,7","1,62","2,25","2,05"
4413,64bc1517339a142e122a9d3f,xYLaM5oR,19/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Sapporo,Kyoto,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,57","4,2","5,25","1,7","1,67","2,15","2,05"
4414,64bc1517339a142e122a9d40,buEDQoHi,19/05/2023,BRASIL - SÉRIE B,2023,RODADA 7,Mirassol,Vitória,2,0,2,3,0,H,0,1,1,0,0,0,1,"2,26","3,06","3,35","1,93","2,22","1,62","1,82"
4415,64bc1517339a142e122a9d41,SK5UM3GG,19/05/2023,BRASIL - SÉRIE B,2023,RODADA 7,Tombense,Londrina,0,2,2,0,3,A,0,1,0,1,0,0,1,"1,97","3,08","4,22","2,02","2,31","1,57","1,74"
4416,64bc1517339a142e122a9d42,UPZa7OGT,19/05/2023,BRASIL - SÉRIE B,2023,RODADA 7,Atlético-GO,Avaí,0,0,0,1,1,D,0,1,0,0,1,0,1,"1,58","3,72","6,06","1,99","2,1","1,74","1,77"
4417,64bc1517339a142e122a9d43,MZ4JsVED,19/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Botafogo-PB,Náutico,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,26","3,08","3,33","1,99","2,48","1,5","1,76"
4418,64bc1517339a142e122a9d44,hfD2oDFl,19/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,São Bernardo,Volta Redonda,0,3,3,0,3,A,1,0,0,1,0,0,1,"1,52","3,76","6,94","2,28","2,21","1,67","1,59"
4419,64bc1517339a142e122a9d45,rFbSHPgr,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Fukuoka,Urawa,0,0,0,1,1,D,0,1,0,0,1,0,1,"3,0","3,0","2,6","2,05","2,7","1,44","1,7"
4420,64bc1517339a142e122a9d46,M5cWGq9l,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Kashima,Tokyo,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,91","3,4","4,2","2,0","2,3","1,6","1,75"
4421,64bc1517339a142e122a9d47,UV0vFNw1,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Nagoya,Hiroshima,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,7","3,1","2,75","2,0","2,35","1,57","1,75"
4422,64bc1517339a142e122a9d48,ju2zG3Of,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Shonan,C-Osaka,0,2,2,0,3,A,0,1,0,1,0,0,1,"2,1","3,6","3,3","1,7","1,85","2,0","2,05"
4423,64bc1517339a142e122a9d49,CfjqEsg7,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Kashiwa,Kobe,1,1,2,1,1,D,0,1,0,0,1,1,0,"3,3","3,5","2,15","1,7","1,9","1,95","2,05"
4424,64bc1517339a142e122a9d4a,OUgmD18D,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Yokohama FC,Kawasaki,2,1,3,3,0,H,1,0,1,0,0,1,0,"8,0","4,5","1,4","1,8","1,62","2,25","1,95"
4425,64bc1517339a142e122a9d4b,xYsVyooE,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,Sagan Tosu,Albirex Niigata,2,0,2,3,0,H,0,1,1,0,0,0,1,"3,1","3,4","2,3","1,75","2,0","1,85","2,0"
4426,64bc1517339a142e122a9d4c,GOtZz50K,20/05/2023,JAPÃO - LIGA J1,2023,RODADA 14,G-Osaka,Yokohama M.,0,2,2,0,3,A,0,1,0,1,0,0,1,"3,25","4,0","2,0","1,44","1,44","2,7","2,63"
4427,64bc1517339a142e122a9d4d,AHf9NmXJ,20/05/2023,BRASIL - SÉRIE A,2023,RODADA 7,Bahia,Goiás,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,7","3,6","5,25","1,95","2,05","1,75","1,8"
4428,64bc1517339a142e122a9d4e,t43IP5Wc,20/05/2023,BRASIL - SÉRIE B,2023,RODADA 7,Sport,Botafogo-SP,3,0,3,3,0,H,1,0,1,0,0,0,1,"1,48","3,9","7,35","2,38","2,21","1,67","1,54"
4429,64bc1517339a142e122a9d4f,fqaELjdP,20/05/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,AE Altos,Ypiranga,3,2,5,3,0,H,1,0,1,0,0,1,0,"2,96","3,27","2,35","1,93","2,22","1,62","1,82"
4430,64bc1517339a142e122a9d50,QB1M0kKa,20/05/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,São Bernardo,Confiança,3,1,4,3,0,H,1,0,1,0,0,1,0,"1,51","4,16","5,99","2,5","2,22","1,62","1,5"
4431,64bc1517339a142e122a9d51,dhotHA4t,20/05/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Figueirense,Aparecidense,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,07","2,9","4,14","2,11","2,48","1,5","1,68"
4432,64bc1517339a142e122a9d52,KlF9RR1o,20/05/2023,BRASIL - SÉRIE B,2023,RODADA 7,Ituano,Novorizontino,0,2,2,0,3,A,0,1,0,1,0,0,1,"2,56","2,95","2,95","2,02","2,48","1,5","1,74"
4433,64bc1517339a142e122a9d53,f77MOPo4,20/05/2023,BRASIL - SÉRIE B,2023,RODADA 7,Sampaio Corrêa,ABC,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,89","3,48","4,2","1,98","2,13","1,62","1,78"
4434,64bc1517339a142e122a9d54,l8gDM7nQ,20/05/2023,BRASIL - SÉRIE A,2023,RODADA 7,América-MG,Fortaleza,2,1,3,3,0,H,1,0,1,0,0,1,0,"2,88","3,3","2,38","1,7","1,9","1,95","2,05"
4435,64bc1517339a142e122a9d55,hGQ148Qs,20/05/2023,BRASIL - SÉRIE A,2023,RODADA 7,Botafogo,Fluminense,1,0,1,3,0,H,0,1,1,0,0,0,1,"2,75","3,25","2,63","1,8","2,05","1,75","1,95"
4436,64bc1517339a142e122a9d56,dE6Rb4fJ,20/05/2023,BRASIL - SÉRIE A,2023,RODADA 7,Coritiba,Atlético-MG,1,2,3,0,3,A,1,0,0,1,0,1,0,"4,5","3,4","1,85","2,1","2,35","1,57","1,67"
4437,64bc1517339a142e122a9d57,MeEE16A0,20/05/2023,BRASIL - SÉRIE A,2023,RODADA 7,Red Bull Bragantino,Athletico-PR,2,0,2,3,0,H,0,1,1,0,0,0,1,"1,83","3,6","4,2","1,8","1,98","1,88","1,95"
4438,64bc1517339a142e122a9d58,zuG63Sul,20/05/2023,BRASIL - SÉRIE A,2023,RODADA 7,São Paulo,Vasco,4,2,6,3,0,H,1,0,1,0,0,1,0,"1,83","3,4","4,5","2,0","2,2","1,65","1,75"
4439,64bc1517339a142e122a9d59,figwc7JO,20/05/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,Botafogo-PB,Pouso Alegre,1,1,2,1,1,D,0,1,0,0,1,1,0,"2,36","2,88","3,35","2,11","2,48","1,5","1,68"
4440,64bc1517339a142e122a9d5a,G0fZcm4I,20/05/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,CSA,Brusque,0,0,0,1,1,D,0,1,0,0,1,0,1,"1,73","3,37","5,18","2,28","2,4","1,54","1,59"
4441,64bc1517339a142e122a9d5b,EVEA2nef,20/05/2023,BRASIL - SÉRIE A,2023,RODADA 7,Santos,Palmeiras,0,0,0,1,1,D,0,1,0,0,1,0,1,"5,25","3,5","1,73","2,1","2,25","1,62","1,67"
4442,64bc1517339a142e122a9d5c,rq6FrBa7,20/06/2023,BRASIL - SÉRIE C,2023,PRIMEIRA FASE ,CSA,Aparecidense,1,1,2,1,1,D,0,1,0,0,1,1,0,"1,57","3,69","6,15","2,64","2,48","1,5","1,45"
4443,64bc1517339a142e122a9d5d,8GjxZimj,21/04/2023,BRASIL - SÉRIE B,2023,RODADA 2,Atlético-GO,CRB,2,1,3,3,0,H,1,0,1,0,0,1,0,"1,77","3,44","4,67","2,11","2,31","1,57","1,68"
4444,64bc1517339a142e122a9d5e,OOYOdeuc,21/04/2023,BRASIL - SÉRIE B,2023,RODADA 2,Botafogo-SP,Sampaio Corrêa,1,0,1,3,0,H,0,1,1,0,0,0,1,"1,98","3,34","4,02","2,04","2,22","1,57","1,74"
4445,64bc1517339a142e122a9d5f,EgiYZXXq,21/04/2023,BRASIL - SÉRIE B,2023,RODADA 2,Ponte Preta,Criciúma,1,2,3,0,3,A,1,0,0,1,0,1,0,"2,57","3,05","2,96","2,12","2,62","1,5","1,69"
